product_name,product_image,payback_points,product_link,payback_condition,product_quantity,tag_label,price,product_information,store_address,store,category,date,offer_duration
Donnerstag bis Samstag: Zucchini,https://offer-images.api.edeka/3320bfac-81f7-4da4-b95b-745b1b6ea195_AdobeStock_30835804.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"aus Deutschland, Klasse I, 1 kg",SUPERKNÜLLER,1.11,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,OBST & GEMÜSE,2023-07-15,Gültig vom 10.07.2023 bis zum 15.07.2023
,,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,Keine Mengenangaben,Kein Etikett,,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,OBST & GEMÜSE,2023-07-15,Gültig vom 10.07.2023 bis zum 15.07.2023
Ehrmann Almighurt,https://offer-images.api.edeka/658ed758-5bfd-47dd-9042-3453bb6a293c_EHR.ALMIGH.SCHOK_VAN_500G_MW.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"verschiedene Sorten, 3,8% Fett, 500-g-Glas zzgl. 0,15 € Pfand",SUPERKNÜLLER,1.11,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-15,Gültig vom 10.07.2023 bis zum 15.07.2023
Alpro Soya Joghurtalternative oder Drink,https://offer-images.api.edeka/5312e001-c81f-418b-a0ab-52dbc2e5dfb9_5411188137955.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"verschiedene Sorten, z. B. Joghurtalternative Natur ohne Zucker, Vanille 400 g, Becher/Packung",SUPERKNÜLLER,1.49,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-15,Gültig vom 10.07.2023 bis zum 15.07.2023
Greco Original Loumini Grillkäse mit Basilikum,https://offer-images.api.edeka/ab45d1eb-9a8f-4a3a-a1b7-cb7d0b88cae9_Greco_ReDesign_2023_Loumini_Basilikum_RGB_frontal_frei.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"mind. 43% Fett i. Tr., 200-g-Packung",Kein Etikett,2.99,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-15,Gültig vom 10.07.2023 bis zum 15.07.2023
Chovi Allioli Knoblauch Dip,https://offer-images.api.edeka/a147bc82-ea66-47ca-badc-c7865237c0cf_8410422000670_ALLIOLI_KNOBLAUCH_150ML.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,150-ml-Becher,Kein Etikett,1.99,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-15,Gültig vom 10.07.2023 bis zum 15.07.2023
Grillkäse-Spieße,https://offer-images.api.edeka/ada6df1b-4a49-40c0-90e1-f8fb1296a094_2865_Grillkaese_Gemuesespiesse_Kraeuterb_V2_OF.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"Grillkäse, mind. 40% Fett i. Tr., mit verschiedenem Gemüse in einer feinen Marinade, 100 g
 
• Aus eigener Herstellung",Kein Etikett,1.49,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-15,Gültig vom 10.07.2023 bis zum 15.07.2023
Grillspieße Scamorzine,https://offer-images.api.edeka/6e8595a4-fd45-40a5-b95e-534639556e1c_Grillspiess_SCAMORZINE_2.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"mit Buchenholz geräucherte Pasta Filata, mind. 47% Fett i. Tr., mit Landschinken und Zucchini, 100 g
 
• Aus eigener Herstellung",Kein Etikett,2.49,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-15,Gültig vom 10.07.2023 bis zum 15.07.2023
Géramont original französischer Weichkäse,https://offer-images.api.edeka/01dcba84-8cf0-4ddb-8c6b-8d47fc8bebbd_3161710000678.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"mind. 60% Fett i. Tr., 200 g und weitere Sorten, Packung",Kein Etikett,2.49,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-15,Gültig vom 10.07.2023 bis zum 15.07.2023
Géramont Scheiben,https://offer-images.api.edeka/660d1c2b-7be9-4dc8-8234-4cff8926d373_3090291116044.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"sahnig-mild, mind. 60% Fett i. Tr., 150 g und weitere Sorten, Packung",Kein Etikett,2.49,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-15,Gültig vom 10.07.2023 bis zum 15.07.2023
Exquisa Frischkäse,https://offer-images.api.edeka/3cb501c3-6891-4747-b73b-a3a515e18f01_147450009-EXQUISA_PUR_70_200G.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"verschiedene Sorten, z. B. der Sahnige 200 g, Becher",SUPERKNÜLLER,0.99,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-15,Gültig vom 10.07.2023 bis zum 15.07.2023
Miree Frischkäsezubereitung,https://offer-images.api.edeka/25f03a04-a29d-4050-b534-f4158fe1f773_40193083_VOR.tif.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"verschiedene Sorten, z. B. Kräuter 150 g, Becher",Kein Etikett,0.99,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-15,Gültig vom 10.07.2023 bis zum 15.07.2023
Westland Old Amsterdam in Scheiben Das Original kräftig & herzhaft,https://offer-images.api.edeka/3c1540d6-3ac4-4a87-83c6-a1d2d28b578f_OA_ZB_PLAKKEN_DU_DAS_ORIGINAL_FL820140_FRONT_LR.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"mind. 48% Fett i. Tr., 125-g-Packung",Kein Etikett,2.49,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-15,Gültig vom 10.07.2023 bis zum 15.07.2023
Saint Albray,https://offer-images.api.edeka/89ccf88f-68c8-477b-85b3-2b97395838d2_Saint_Albray_Gourmand_0001_300dpi_ECI_RGB_v2.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"mind. 56% Fett i. Tr., Chaumes, mind. 51% Fett i. Tr., französischer Weichkäse, würzig oder Saint Agur, französischer Edelpilz-Weichkäse, mind. 60% Fett i. Tr., mild, 100 g",SUPERKNÜLLER,1.79,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-15,Gültig vom 10.07.2023 bis zum 15.07.2023
Bio-Heublumenrebell,https://offer-images.api.edeka/ee9e4308-cb4b-4647-b5b2-1c7bd0a4625b_3419686007_KAESE_REBELLEN_BIO_HEUBLUMEN_REBELL_CA.3KG.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"österreichischer Schnittkäse, mind. 50% Fett i. Tr., mit Bio- Heublumen affiniert und weitere Sorten, 100 g",Kein Etikett,2.79,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-15,Gültig vom 10.07.2023 bis zum 15.07.2023
Mammut Käse,https://offer-images.api.edeka/2b80ee2b-57d8-42b0-8543-8b4f1881d534_Mammut_Kaese.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"österreichischer Hartkäse, mind. 45% Fett i. Tr., mit Rotkulturen veredelt, 7 Monate gereift, würzig im Geschmack, 100 g",Kein Etikett,2.69,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-15,Gültig vom 10.07.2023 bis zum 15.07.2023
Heublumenkäse,https://offer-images.api.edeka/e1b531a1-d27e-4e66-87c7-6eff21ba5b4b_122073_69.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"österreichischer Schnittkäse, mind. 45% Fett i. Tr., mit Alpenheublumen aromatisiert, mild-würzig, 3 Monate gereift, 100 g",Kein Etikett,1.99,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-15,Gültig vom 10.07.2023 bis zum 15.07.2023
Gewitterkäse,https://offer-images.api.edeka/e0d16ce3-42c2-4a0a-b40c-04a4d3edd41b_122234_28.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"Schweizer Hartkäse aus Rohmilch, mind. 57% Fett i. Tr., goldgelber Teig, würzig, aromatisch, 7 Monate gereift, 100 g",Kein Etikett,2.79,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-15,Gültig vom 10.07.2023 bis zum 15.07.2023
Bio-Dorfkäse Wiesenblume,https://offer-images.api.edeka/3c8d3276-dd33-4e0a-a784-082f3c1d963a_Wiesenblume_bio_dorfkaese_scheck.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"deutscher Weichkäse, mind. 50% Fett i. Tr., aus Thüringer Bio-Milch, mit Wiesenblumen verfeinert, 100 g",Kein Etikett,2.99,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-15,Gültig vom 10.07.2023 bis zum 15.07.2023
Fourme d’Ambert AOP,https://offer-images.api.edeka/bbe2a75b-2bed-4dd8-85d0-5028a0effc0b_122618_90.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"Blauschimmelkäse, mind. 50% Fett i. Tr., aus der Auvergne in Frankreich, der Fourme d’Ambert ist eine der ältesten Käsesorten Frankreichs, 100 g",SUPERKNÜLLER,1.99,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-15,Gültig vom 10.07.2023 bis zum 15.07.2023
