product_name,product_image,payback_points,product_link,payback_condition,product_quantity,tag_label,price,product_information,store_address,store,category,date,offer_duration
Bio Mangos,https://offer-images.api.edeka/cc50aedf-7703-4756-95e6-0270f1e75b9f_AdobeStock_52874381.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"aus der Dominikanischen Republik oder der Elfenbeinküste, Klasse II, Stück",Kein Etikett,1.99,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,OBST & GEMÜSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
La Cubana Limetten,https://offer-images.api.edeka/e484bce9-e658-411c-8c4a-28926e91fea2_80471646-EDK_HAV_PERS.LIMET.VN_I_6ST_FT-A.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"aus Vietnam, Klasse I, 6er-Schale
 
• Nach der Ernte unbehandelt",Kein Etikett,2.22,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,OBST & GEMÜSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Innocent Smoothie,https://offer-images.api.edeka/358fc19b-87f0-4c76-9ad9-bb5a368b42ee_5038862348102_Mango_Maracuja_Apfel.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"verschiedene Sorten, 0,25-L-Flasche
 
• In der Kühlung erhältlich",Kein Etikett,1.49,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,OBST & GEMÜSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Innocent Direktsaft,https://offer-images.api.edeka/711f87cc-9195-4c29-95c4-866c069dde02_5038862430906.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"0,33-L-Flasche
 
• In der Kühlung erhältlich",Kein Etikett,1.49,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,OBST & GEMÜSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Valensina Klassischer Morgen,https://offer-images.api.edeka/ea4672be-c473-4491-a2a6-d0441d90b30f_4009491015605.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"verschiedene Sorten, 1-L-Flasche
 
• In der Kühlung erhältlich",Kein Etikett,2.19,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,OBST & GEMÜSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Cocktail-Rispentomaten,https://offer-images.api.edeka/52b5654c-3978-4596-9f4b-bfa10062665e_80141068-UH_COCK.RISTOM_DE-BW_I_300G_KT-A.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"aus Deutschland, Klasse I, 300-g-Schale",Kein Etikett,2.49,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,OBST & GEMÜSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Mini Pflaumentomaten,https://offer-images.api.edeka/8c3c3692-14ee-4ae2-bb60-42d56bff84a3_80813790-UH_MI.ROM.TOM.DE-BW_I_200G_KE-B.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"aus Deutschland, Klasse I, 200-g-Becher",Kein Etikett,2.49,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,OBST & GEMÜSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Bio Möhren,https://offer-images.api.edeka/6388cc98-9c8b-4f0c-8f61-b0100fbcfc49_4311527016235_VOR-02.tif.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"aus Italien, Klasse II, 1-kg-Beutel",Kein Etikett,1.79,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,OBST & GEMÜSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Champignons weiß oder braun,https://offer-images.api.edeka/153a34a9-e55e-4220-94ab-a098c31ee277_80219145-UH_CHAMP.WE_MI.DE-HE_I_300G_FT-A.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"aus Deutschland, Klasse I, 300-g-Packung",Kein Etikett,1.99,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,OBST & GEMÜSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Eisbergsalat,https://offer-images.api.edeka/025f2726-6169-423d-8e37-39045701b325_Eisberg_2_PL_2.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"aus Deutschland, Klasse I, Stück",Kein Etikett,0.99,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,OBST & GEMÜSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Florette Sommergenuss,https://offer-images.api.edeka/e7502e1f-22db-4400-85bf-3d2070220df5_3280220912162_VOR.tif.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"300-g-Packung
 
• 300-g-packung",Kein Etikett,1.99,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,OBST & GEMÜSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Unsere Heimat – echt & gut Bio Bunte Salate,https://offer-images.api.edeka/7f556665-d6fe-472f-9d8f-ad938d842bf3_80561600-BIO_UHN_MI.S076_DE-BW_I_6ST_DP-C.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"verschiedene Sorten, aus Deutschland, Klasse II, Stück",Kein Etikett,2.22,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,OBST & GEMÜSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Donnerstag bis Samstag: Heidelbeeren,https://offer-images.api.edeka/f7244821-69a4-46a7-abcd-d4bb75fb3082_80347101-KULTURHEIDELBEERE_DE_I_400G_SF-A.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"aus Deutschland, Klasse I, 300-g-Schale",SUPERKNÜLLER,2.99,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,OBST & GEMÜSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Donnerstag bis Samstag: Mixpaprika,https://offer-images.api.edeka/914428e8-52c5-4f6b-acec-d4ba718ced78_Paprika_Mix_1_PL.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"aus Spanien oder den Niederlanden, Klasse I, 500-g-Packung",SUPERKNÜLLER,0.99,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,OBST & GEMÜSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Donnerstag bis Samstag: Zucchini,https://offer-images.api.edeka/23a39c71-0a3f-4c31-809c-1520ba246d6e_AdobeStock_30835804.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"aus Deutschland, Klasse I, 1 kg",SUPERKNÜLLER,1.11,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,OBST & GEMÜSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
,,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,Keine Mengenangaben,Kein Etikett,,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,OBST & GEMÜSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Ehrmann Almighurt,https://offer-images.api.edeka/b924d6bf-900e-4fc2-8d8b-2a51b274bec0_EHR.ALMIGH.SCHOK_VAN_500G_MW.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"verschiedene Sorten, 3,8% Fett, 500-g-Glas zzgl. 0,15 € Pfand",SUPERKNÜLLER,1.11,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Alpro Soya Joghurtalternative oder Drink,https://offer-images.api.edeka/4ae14ff0-66e2-4ef9-be47-4e07a6fb43e0_5411188137955.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"verschiedene Sorten, z. B. Joghurtalternative Natur ohne Zucker, Vanille 400 g, Becher/Packung",SUPERKNÜLLER,1.49,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Greco Original Loumini Grillkäse mit Basilikum,https://offer-images.api.edeka/07ded868-5ba4-4eed-a554-7d4a56356918_Greco_ReDesign_2023_Loumini_Basilikum_RGB_frontal_frei.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"mind. 43% Fett i. Tr., 200-g-Packung",Kein Etikett,2.99,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Chovi Allioli Knoblauch Dip,https://offer-images.api.edeka/6858cf2c-3d67-4742-91ea-4c3e644eeafd_8410422000670_ALLIOLI_KNOBLAUCH_150ML.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,150-ml-Becher,Kein Etikett,1.99,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Grillkäse-Spieße,https://offer-images.api.edeka/91564349-37a2-46d0-8914-fe1ce3b8551e_2865_Grillkaese_Gemuesespiesse_Kraeuterb_V2_OF.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"Grillkäse, mind. 40% Fett i. Tr., mit verschiedenem Gemüse in einer feinen Marinade, 100 g
 
• Aus eigener Herstellung",Kein Etikett,1.49,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Grillspieße Scamorzine,https://offer-images.api.edeka/96f7841c-525b-4285-b51a-7623574da204_Grillspiess_SCAMORZINE_2.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"mit Buchenholz geräucherte Pasta Filata, mind. 47% Fett i. Tr., mit Landschinken und Zucchini, 100 g
 
• Aus eigener Herstellung",Kein Etikett,2.49,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Géramont original französischer Weichkäse,https://offer-images.api.edeka/fdb94b84-388c-43b7-91bd-8ad1cd109840_3161710000678.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"mind. 60% Fett i. Tr., 200 g und weitere Sorten, Packung",Kein Etikett,2.49,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Géramont Scheiben,https://offer-images.api.edeka/17388c5c-39a6-4e23-a81c-d411d383a19c_3090291116044.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"sahnig-mild, mind. 60% Fett i. Tr., 150 g und weitere Sorten, Packung",Kein Etikett,2.49,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Exquisa Frischkäse,https://offer-images.api.edeka/dd333455-246f-4429-8531-3bba72601e0a_147450009-EXQUISA_PUR_70_200G.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"verschiedene Sorten, z. B. der Sahnige 200 g, Becher",SUPERKNÜLLER,0.99,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Miree Frischkäsezubereitung,https://offer-images.api.edeka/13fcb860-12d9-49ff-913a-46c1e5a9b601_40193083_VOR.tif.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"verschiedene Sorten, z. B. Kräuter 150 g, Becher",Kein Etikett,0.99,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Westland Old Amsterdam in Scheiben Das Original kräftig & herzhaft,https://offer-images.api.edeka/3f10b57c-39bd-4747-a2a3-ac01a3c2ffa1_OA_ZB_PLAKKEN_DU_DAS_ORIGINAL_FL820140_FRONT_LR.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"mind. 48% Fett i. Tr., 125-g-Packung",Kein Etikett,2.49,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Saint Albray,https://offer-images.api.edeka/014e945f-066b-4602-8a23-2df95c223341_Saint_Albray_Gourmand_0001_300dpi_ECI_RGB_v2.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"mind. 56% Fett i. Tr., Chaumes, mind. 51% Fett i. Tr., französischer Weichkäse, würzig oder Saint Agur, französischer Edelpilz-Weichkäse, mind. 60% Fett i. Tr., mild, 100 g",SUPERKNÜLLER,1.79,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Bio-Heublumenrebell,https://offer-images.api.edeka/6560fc23-8bd1-4ea3-b872-8d899e2c68f8_3419686007_KAESE_REBELLEN_BIO_HEUBLUMEN_REBELL_CA.3KG.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"österreichischer Schnittkäse, mind. 50% Fett i. Tr., mit Bio- Heublumen affiniert und weitere Sorten, 100 g",Kein Etikett,2.79,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Mammut Käse,https://offer-images.api.edeka/42df092b-cb83-4366-9987-15601e57586e_Mammut_Kaese.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"österreichischer Hartkäse, mind. 45% Fett i. Tr., mit Rotkulturen veredelt, 7 Monate gereift, würzig im Geschmack, 100 g",Kein Etikett,2.69,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Heublumenkäse,https://offer-images.api.edeka/4d138b52-a40a-4f6a-b1d7-7c92477b61af_122073_69.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"österreichischer Schnittkäse, mind. 45% Fett i. Tr., mit Alpenheublumen aromatisiert, mild-würzig, 3 Monate gereift, 100 g",Kein Etikett,1.99,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Gewitterkäse,https://offer-images.api.edeka/1f55f8d9-b25c-4239-bd54-11210e13779c_122234_28.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"Schweizer Hartkäse aus Rohmilch, mind. 57% Fett i. Tr., goldgelber Teig, würzig, aromatisch, 7 Monate gereift, 100 g",Kein Etikett,2.79,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Bio-Dorfkäse Wiesenblume,https://offer-images.api.edeka/4421c1c6-8efe-4306-b25c-8f06c4d58e6c_Wiesenblume_bio_dorfkaese_scheck.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"deutscher Weichkäse, mind. 50% Fett i. Tr., aus Thüringer Bio-Milch, mit Wiesenblumen verfeinert, 100 g",Kein Etikett,2.99,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
Fourme d’Ambert AOP,https://offer-images.api.edeka/b1a03adf-d735-4ad0-a93a-6195761f85b6_122618_90.png?imwidth=3840&imdensity=1,Keine Payback-Punkte,https://www.edeka.de/eh/s%C3%BCdwest/scheck-in-center-kurf%C3%BCrstenanlage-21-23/angebote.jsp,Keine Payback-Bedingung,"Blauschimmelkäse, mind. 50% Fett i. Tr., aus der Auvergne in Frankreich, der Fourme d’Ambert ist eine der ältesten Käsesorten Frankreichs, 100 g",SUPERKNÜLLER,1.99,Keine Produktinformation,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,MOLKEREI & KÄSE,2023-07-14,Gültig vom 10.07.2023 bis zum 15.07.2023
