MIDI Kuchen-Snack*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/24748081.png/jcr:content/24748081.png,No Payback Points,https://www.penny.de/angebote/spart-bei-euren-lieblingsmarken/midi-kuchen-snack,No Payback Condition,"je 280-g-Packung

								(1 kg = 7.11)",Aktion,1.99,"Tiramisù, je 280-g-Packung (1 kg = 7.11) oder
Ciao Milk oder Nocciola, je 350-g-Packung (1 kg = 5.69)",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Spart bei euren Lieblingsmarken,2023-07-10,10.07. - 15.07.
TUC Cracker*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/3071080.png/jcr:content/3071080.png,No Payback Points,https://www.penny.de/angebote/spart-bei-euren-lieblingsmarken/tuc-cracker,No Payback Condition,"je 100-g-Packung

								(1 kg = 7.90)",-38%,0.79,Verschiedene Sorten,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Spart bei euren Lieblingsmarken,2023-07-10,10.07. - 15.07.
FRITT VEGAN Minis*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/39366869.png/jcr:content/39366869.png,No Payback Points,https://www.penny.de/angebote/spart-bei-euren-lieblingsmarken/fritt-vegan-minis,No Payback Condition,"je 200-g-Packung

								(1 kg = 13.45)",Aktion,2.69,Back to School,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Spart bei euren Lieblingsmarken,2023-07-10,10.07. - 15.07.
KÜCHLE Knabber  Esspapier XXL*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/39967620_01.png/jcr:content/39967620_01.png,No Payback Points,https://www.penny.de/angebote/spart-bei-euren-lieblingsmarken/kuechle-knabber-esspapier-xxl,No Payback Condition,"je 40-g-Packung

								(1 kg = 22.25)",Aktion,0.89,No Product Information,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Spart bei euren Lieblingsmarken,2023-07-10,10.07. - 15.07.
KÜCHLE Knabber Esspapier Zungen-Tattoos*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/39967620.png/jcr:content/39967620.png,No Payback Points,https://www.penny.de/angebote/spart-bei-euren-lieblingsmarken/kuechle-knabber-esspapier-zungen-tattoos,No Payback Condition,"je 11-g-Packung

								(1 kg = 80.91)",Aktion,0.89,No Product Information,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Spart bei euren Lieblingsmarken,2023-07-10,10.07. - 15.07.
COPPENRATH Torteletts*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/2319530.png/jcr:content/2319530.png,No Payback Points,https://www.penny.de/angebote/spart-bei-euren-lieblingsmarken/coppenrath-torteletts,No Payback Condition,"je 250-g-Packung

								(1 kg = 5.16)",Aktion,1.29,"Mürbespritzgebäck, rund, je 250-g-Packung (1 kg = 5.16) oder
in Herzform, je 230-g-Packung (1 kg = 5.61)",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Spart bei euren Lieblingsmarken,2023-07-10,10.07. - 15.07.
Kaffeekuchen*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/39684047.png/jcr:content/39684047.png,No Payback Points,https://www.penny.de/angebote/spart-bei-euren-lieblingsmarken/kaffeekuchen,No Payback Condition,"je 400-g-Packung

								(1 kg = 6.23)",Aktion,2.49,Mit Creme- oder Quarkfüllung,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Spart bei euren Lieblingsmarken,2023-07-10,10.07. - 15.07.
MEßMER Cold Tea*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/39489561.png/jcr:content/39489561.png,No Payback Points,https://www.penny.de/angebote/spart-bei-euren-lieblingsmarken/messmer-cold-tea,No Payback Condition,"je 38,5-g-Packung

								(1 kg = 51.69)",-33%,1.99,Verschiedene Sorten,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Spart bei euren Lieblingsmarken,2023-07-10,10.07. - 15.07.
DALLMAYR Kaffeepads*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/23917869.png/jcr:content/23917869.png,No Payback Points,https://www.penny.de/angebote/spart-bei-euren-lieblingsmarken/dallmayr-kaffeepads,No Payback Condition,"je 124-g-Packung

								(1 kg = 14.44)",-28%,1.79,"Classic, je 124-g-Packung (1 kg = 14.44) oder
prodomo, je 112-g-Beutel (1 kg = 15.98)",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Spart bei euren Lieblingsmarken,2023-07-10,10.07. - 15.07.
HOHES C Juicy Balance*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/39206484.png/jcr:content/39206484.png,No Payback Points,https://www.penny.de/angebote/spart-bei-euren-lieblingsmarken/hohes-c-juicy-balance,No Payback Condition,je 1-Liter-Packung,-37%,1.19,Versch. Sorten,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Spart bei euren Lieblingsmarken,2023-07-10,10.07. - 15.07.
PFANNER Getränk,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/29927587.png/jcr:content/29927587.png,No Payback Points,https://www.penny.de/angebote/spart-bei-euren-lieblingsmarken/pfanner-getraenk,No Payback Condition,je 1-Liter-Packung,Preisknaller,1.29,Verschiedene Sorten,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Spart bei euren Lieblingsmarken,2023-07-10,10.07. - 15.07.
MM Extra Sekt,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/17100510.png/jcr:content/17100510.png,No Payback Points,https://www.penny.de/angebote/spart-bei-euren-lieblingsmarken/mm-extra-sekt,No Payback Condition,"je 0,75-Liter-Flasche

								(1 Liter = 3.72)",-37%,2.79,Rosé trocken oder trocken,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Spart bei euren Lieblingsmarken,2023-07-10,10.07. - 15.07.
APEROL Spritz*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/39593918.png/jcr:content/39593918.png,No Payback Points,https://www.penny.de/angebote/spart-bei-euren-lieblingsmarken/aperol-spritz,No Payback Condition,"je 3 x 0,2-Liter-Flasche

								(1 Liter = 11.65)",-22%,6.99,"Fertig gemixt, 10,5% vol",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Spart bei euren Lieblingsmarken,2023-07-10,10.07. - 15.07.
KÖNIG LUDWIG Weissbier*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/33924902.png/jcr:content/33924902.png,No Payback Points,https://www.penny.de/angebote/spart-bei-euren-lieblingsmarken/koenig-ludwig-weissbier,No Payback Condition,"je 0,5-Liter-Dose

								(1 Liter = 1.50)",Aktion,0.75,"Naturtrüb, zzgl. 0.25 Pfand",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Spart bei euren Lieblingsmarken,2023-07-10,10.07. - 15.07.
15% Rabatt,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/KW28_Rabattaktion_CD.png/jcr:content/KW28_Rabattaktion_CD.png,No Payback Points,https://www.penny.de/angebote/spart-bei-euren-lieblingsmarken/15-rabatt,No Payback Condition,auf alle Artikel der Marke CD,No Tag Label,15%,Gültig vom 13.7.– 15.7.2023.,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Spart bei euren Lieblingsmarken,2023-07-10,10.07. - 15.07.
HIPP Feuchttücher Gesicht & Hände*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/28584634.png/jcr:content/28584634.png,No Payback Points,https://www.penny.de/angebote/spart-bei-euren-lieblingsmarken/hipp-feuchttuecher-gesicht--haende,No Payback Condition,je 20-Stück-Packung,Aktion,0.99,,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Spart bei euren Lieblingsmarken,2023-07-10,10.07. - 15.07.
HIPP Babysanft Feuchttücher*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/28584634_01.png/jcr:content/28584634_01.png,No Payback Points,https://www.penny.de/angebote/spart-bei-euren-lieblingsmarken/hipp-babysanft-feuchttuecher,No Payback Condition,je 4 x 52-Stück-Packung,-30%,3.49,Ultra sensitiv,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Spart bei euren Lieblingsmarken,2023-07-10,10.07. - 15.07.
CILLIT BANG WC-Duft- und Farbspüler*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/31341923.png/jcr:content/31341923.png,No Payback Points,https://www.penny.de/angebote/spart-bei-euren-lieblingsmarken/cillit-bang-wc-duft-und-farbspueler,No Payback Condition,"je 3 x 35-g-Packung

								(1 kg = 28.48)",Aktion,2.99,Ozeanfrische oder Wilde Orchidee,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Spart bei euren Lieblingsmarken,2023-07-10,10.07. - 15.07.
CILLIT BANG Kraftreiniger oder WC Power Gel*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/27826436.png/jcr:content/27826436.png,No Payback Points,https://www.penny.de/angebote/spart-bei-euren-lieblingsmarken/cillit-bang-kraftreiniger-oder-wc-power-gel,No Payback Condition,"je 750-ml-Flasche

								(1 Liter = 2.65)",Aktion,1.99,"CILLIT BANG WC Power Gel vorsichtig verwenden.
Vor Gebrauch stets Etikett und Produktinformationen lesen. 

Verschiedene Sorten",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Spart bei euren Lieblingsmarken,2023-07-10,10.07. - 15.07.
SHEBA Selection*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/35217913.png/jcr:content/35217913.png,No Payback Points,https://www.penny.de/angebote/spart-bei-euren-lieblingsmarken/sheba-selection,No Payback Condition,"je 32 x 85-g-Schale

								(1 kg = 5.14)",Aktion,13.99,No Product Information,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Spart bei euren Lieblingsmarken,2023-07-10,10.07. - 15.07.
WHISKAS Classic Meals*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/35217913_01.png/jcr:content/35217913_01.png,No Payback Points,https://www.penny.de/angebote/spart-bei-euren-lieblingsmarken/whiskas-classic-meals,No Payback Condition,"je 48 x 85-g-Packung

								(1 kg = 3.43)",Aktion,13.99,No Product Information,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Spart bei euren Lieblingsmarken,2023-07-10,10.07. - 15.07.
Plattpfirsiche,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/24324454.png/jcr:content/24324454.png,No Payback Points,https://www.penny.de/angebote/framstag/plattpfirsiche,No Payback Condition,je 1-kg-Schale,-21%,1.79,"Spanien, Kl. I",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Framstag,2023-07-10,10.07. - 15.07.
Plattpfirsiche,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/KW28_Plattpfirsiche.png/jcr:content/KW28_Plattpfirsiche.png,No Payback Points,https://www.penny.de/angebote/framstag/plattpfirsiche0,No Payback Condition,"Preis mit Coupon: 1.59 €, Preis ohne Coupon: 1.79 €, je 1kg-Schale",App Coupon,1.59*,"Gültig vom 14.7.2023 bis 15.7.2023
• Spanien
• Klasse 1
• Preis mit Coupon: 1.59 €
• Preis ohne Coupon: 1.79 €
• Je 1kg-Schale",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Framstag,2023-07-10,10.07. - 15.07.
Nektarinen,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/11526410.png/jcr:content/11526410.png,No Payback Points,https://www.penny.de/angebote/framstag/nektarinen,No Payback Condition,je 1-kg-Schale,-40%,1.49,"Spanien, Italien, Griechenland, Kl. I",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Framstag,2023-07-10,10.07. - 15.07.
NESCAFÉ Latte macchiato oder Cappuccino,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/7131620.png/jcr:content/7131620.png,No Payback Points,https://www.penny.de/angebote/framstag/nescafe-latte-macchiato-oder-cappuccino,No Payback Condition,"je 250-g-Dose

								(1 kg = 13.96)",-30%,3.49,Verschiedene Sorten,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Framstag,2023-07-10,10.07. - 15.07.
SCHOGETTEN Schokolade*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/20865137.png/jcr:content/20865137.png,No Payback Points,https://www.penny.de/angebote/framstag/schogetten-schokolade,No Payback Condition,"je 100-g-Tafel

								(1 kg = 6.90)",-42%,0.69,Verschiedene Sorten,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Framstag,2023-07-10,10.07. - 15.07.
Gewürz-Likör,https://cdn.penny.de/.imaging/mte/penny/fullwidth-desktop-lg/dam/PENNY-erleben/Rezepte-und-Ernährung/mittendrin-4-22/12-Gewürz-Likör/Gewürz-Likör_5760x1461px.jpg/jcr:content/Gew%C3%BCrz-Lik%C3%B6r_5760x1461px.jpg,No Payback Points,https://www.penny.de/erleben/rezepte-und-ernaehrung/gewuerz-likoer,No Payback Condition,No Product Quantity,No Tag Label,,No Product Information,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Framstag,2023-07-10,10.07. - 15.07.
10fach°Punkte auf Food For Future Produkte!,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/KW28_1080x1009_FFF_10fach.jpg/jcr:content/KW28_1080x1009_FFF_10fach.jpg,No Payback Points,https://www.penny.de/angebote/framstag/10fachpunkte-auf-food-for-future-produkte,No Payback Condition,"Gültig vom Fr, 14.07. bis Sa, 15.07.2023",No Tag Label,,"So funktioniert’s: Coupon mit der (mobilen) PAYBACK Karte an der Kasse vorlegen ODER vor dem Einkauf in der PENNY App, PAYBACK App, auf PAYBACK.de oder am PENNY Service-Punkt im Markt aktivieren.",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Framstag,2023-07-10,10.07. - 15.07.
product_name,product_image,payback_points,product_link,payback_condition,product_quantity,tag_label,price,product_information,store_address,store,category,date,offer_duration
LANGNESE Cremissimo,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/32177199.png0/jcr:content/32177199.png,No Payback Points,https://www.penny.de/angebote/highlights-der-woche/langnese-cremissimo,No Payback Condition,"je 1.300 ml

								(1 Liter = 1.45)",-52%,1.88,"Bourbon Vanille, je 1.300 ml (1 Liter = 1.45) oder
Solero, je 900 ml (1 Liter = 2.09)",Ploeck 13-21 69117 Heidelberg,Penny,Highlights der Woche,2023-07-10,10.07. - 15.07.
LANGNESE Cremissimo,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/KW28_Cemissimo.png/jcr:content/KW28_Cemissimo.png,No Payback Points,https://www.penny.de/angebote/highlights-der-woche/langnese-cremissimo1,No Payback Condition,"Preis mit Coupon: 1.77 €, Preis ohne Coupon: 1.88 €, je 850ml–1.300ml-Packung",App Coupon,1.77*,"Gültig vom 10.7.2023 bis 15.7.2023
Banana Peanut vegan
• Preis mit Coupon: 1.77 €
• Preis ohne Coupon: 1.88 €
• Je 850ml-Packung
• Grundpreis mit App Coupon: 1l = 2.08 €
• Grundpreis ohne App Coupon: 1l = 2.21 €
Stracciatella, Schokolade, Walnuss, Vanille vegan, Erdbeer Joghurt, Strawberry Cheesecake oder a la Solero
• Preis mit Coupon: 1.77 €
• Preis ohne Coupon: 1.88 €
• Je 900ml-Packung
• Grundpreis mit App Coupon: 1l = 1.97 €
• Grundpreis ohne App Coupon: 1l = 2.09 €
Vanille
• Preis mit Coupon: 1.77 €
• Preis ohne Coupon: 1.88 €
• Je 1.300ml-Packung
• Grundpreis mit App Coupon: 1l = 1.36 €
• Grundpreis ohne App Coupon: 1l = 1.45 €",Ploeck 13-21 69117 Heidelberg,Penny,Highlights der Woche,2023-07-10,10.07. - 15.07.
MÜHLENHOF Schweine-Schnitzel*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/37635221.png/jcr:content/37635221.png,No Payback Points,https://www.penny.de/angebote/highlights-der-woche/muehlenhof-schweine-schnitzel,No Payback Condition,"je 800-g-Packung

								(1 kg = 7.49)",Aktion,5.99,"Aus der Oberschale, im Frischfleischregal, aus Haltungsform 2",Ploeck 13-21 69117 Heidelberg,Penny,Highlights der Woche,2023-07-10,10.07. - 15.07.
MARKTLIEBE Süßkirschen*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/13543260.png/jcr:content/13543260.png,No Payback Points,https://www.penny.de/angebote/highlights-der-woche/marktliebe-suesskirschen,No Payback Condition,"je 1,5-kg-Kiste

								(1 kg = 3.33)",Aktion,4.99,"Türkei, Kl. I",Ploeck 13-21 69117 Heidelberg,Penny,Highlights der Woche,2023-07-10,10.07. - 15.07.
MELITTA Kaffee*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/21439610.png/jcr:content/21439610.png,No Payback Points,https://www.penny.de/angebote/highlights-der-woche/melitta-kaffee,No Payback Condition,"je 500-g-Packung

								(1 kg = 8.98)",-40%,4.49,"Gemahlen, verschiedene Sorten",Ploeck 13-21 69117 Heidelberg,Penny,Highlights der Woche,2023-07-10,10.07. - 15.07.
MARKTLIEBE Mango*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/11526210.png/jcr:content/11526210.png,No Payback Points,https://www.penny.de/angebote/obst-und-gemuese/marktliebe-mango,No Payback Condition,je Stück,Aktion,0.79,"Faserarm
Elfenbeinküste, Costa Rica, Kolumbien, Sorte: Keitt, Kent, Palmer, Kl. I",Ploeck 13-21 69117 Heidelberg,Penny,Obst und Gemüse,2023-07-10,10.07. - 15.07.
MARKTLIEBE Helle Tafeltrauben,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/24491068.png/jcr:content/24491068.png,No Payback Points,https://www.penny.de/angebote/obst-und-gemuese/marktliebe-helle-tafeltrauben,No Payback Condition,je kg,-40%,2.99,"Italien, Sorte: Victoria, Kl. I",Ploeck 13-21 69117 Heidelberg,Penny,Obst und Gemüse,2023-07-10,10.07. - 15.07.
MARKTLIEBE Deutsche  Erdbeeren*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/28138435.png/jcr:content/28138435.png,No Payback Points,https://www.penny.de/angebote/obst-und-gemuese/marktliebe-deutsche-erdbeeren,No Payback Condition,"z.B. 500 g

								(1 kg = 5.38)",Aktion,2.69,Kl. I,Ploeck 13-21 69117 Heidelberg,Penny,Obst und Gemüse,2023-07-10,10.07. - 15.07.
NATURGUT Bio-Limetten,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/11526350.png0/jcr:content/11526350.png,No Payback Points,https://www.penny.de/angebote/obst-und-gemuese/naturgut-bio-limetten?hide=true,No Payback Condition,"je 300-g-Netz

								(1 kg = 3.33)",-44%,1.–,"Brasilien, Kolumbien, Mexiko, Kl. II",Ploeck 13-21 69117 Heidelberg,Penny,Obst und Gemüse,2023-07-10,10.07. - 15.07.
Frühlingsschichttorte,https://cdn.penny.de/.imaging/mte/penny/storygallery-sm/dam/PENNY-erleben/Rezepte-und-Ernährung/mittendrin-1-23/01-Frühlings-Schichttorte/1080x1350px.jpg/jcr:content/1080x1350px.jpg,No Payback Points,https://www.penny.de/erleben/rezepte-und-ernaehrung/fruehlings-schichttorte,No Payback Condition,No Product Quantity,No Tag Label,,No Product Information,Ploeck 13-21 69117 Heidelberg,Penny,Obst und Gemüse,2023-07-10,10.07. - 15.07.
NATURGUT Bio-Zwiebeln,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/31600732.png/jcr:content/31600732.png,No Payback Points,https://www.penny.de/angebote/obst-und-gemuese/naturgut-bio-zwiebeln,No Payback Condition,je 1-kg-Zellulosenetz,-20%,1.89,"Niederlande, Österreich",Ploeck 13-21 69117 Heidelberg,Penny,Obst und Gemüse,2023-07-10,10.07. - 15.07.
NATURGUT Bio Snackgurken,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/KW28_Gurken.png/jcr:content/KW28_Gurken.png,No Payback Points,https://www.penny.de/angebote/obst-und-gemuese/naturgut-bio-snackgurken,No Payback Condition,"Preis mit Coupon: 1.29 €, Preis ohne Coupon: 1.69 €, je 250g-Schale",App Coupon,1.29*,"Gültig vom 10.7.2023 bis 15.7.2023
• Spanien
• Klasse 2
• Preis mit Coupon: 1.29 €
• Preis ohne Coupon: 1.69 €
• Je 250g-Schale
• Grundpreis mit App Coupon: 1kg = 5.16 €
• Grundpreis ohne App Coupon: 1kg = 6.76 €",Ploeck 13-21 69117 Heidelberg,Penny,Obst und Gemüse,2023-07-10,10.07. - 15.07.
"MARKTLIEBE Pflaumen, Sorte s. Etikett",https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/KW28_Pflaumen.png/jcr:content/KW28_Pflaumen.png,No Payback Points,https://www.penny.de/angebote/obst-und-gemuese/marktliebe-pflaumen-sorte-s-etikett,No Payback Condition,"Preis mit Coupon: 1.99 €, Preis ohne Coupon: 2.49 €, je 500g-Schale",App Coupon,1.99*,"Gültig vom 10.7.2023 bis 15.7.2023
• Chile, Südafrika
• Klasse 1
• Preis mit Coupon: 1.99 €
• Preis ohne Coupon: 2.49 €
• Je 500g-Schale
• Grundpreis mit App Coupon: 1kg = 3.98 €
• Grundpreis ohne App Coupon: 1kg = 4.98 €",Ploeck 13-21 69117 Heidelberg,Penny,Obst und Gemüse,2023-07-10,10.07. - 15.07.
Jede Woche neu – viele Extra°Punkte für dich!,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/CHDW_ab_KW13_23/1080x1009_Perso_CHDW.jpg/jcr:content/1080x1009_Perso_CHDW.jpg,No Payback Points,https://www.penny.de/angebote/payback-angebote/jede-woche-neu--viele-extrapunkte-fuer-dich,No Payback Condition,"Gültig Mo, 10.07. bis Sa, 15.07.2023",No Tag Label,,"So funktioniert´s: eCoupon vor dem Einkauf in der PENNY App, der PAYBACK App, auf PAYBACK.de oder am PENNY Service-Punkt im Markt aktivieren. Die Einlösung erfolgt automatisch durch Vorlage der (mobilen) PAYBACK Karte beim Einkauf.
Die °Punktegutschrift erfolgt nach dem Einkauf. Gültig ab einem rabattfähigen Mindestumsatz von 2€ in der angebotenen Kategorie. Der Coupon ist nur einmalig und nicht nachträglich einlösbar und darf nicht vervielfältigt werden.",Ploeck 13-21 69117 Heidelberg,Penny,PAYBACK Angebote,2023-07-10,10.07. - 15.07.
50 Extra°Punkte beim Kauf von JACOBS Tassimo,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/24313666.png/jcr:content/24313666.png,No Payback Points,https://www.penny.de/angebote/payback-angebote/50-extrapunkte-beim-kauf-von-jacobs-tassimo,No Payback Condition,"je 264-g-Packung

								(1 kg = 15.11)",-33%,3.99,"Die °Punktegutschrift kann nur in der angebotenen Kategorie und pro verkaufte Einzelpackung geltend gemacht werden. Angebote sind bis zum 15.07.2023 gültig. (Mobile) PAYBACK Karte an der Kasse vor­zeigen. Alle Abbildungen beispielhaft.

Latte macchiato, je 264-g-Packung (1 kg = 15.11) oder
Krönung XL, je 144-g-Packung (1 kg = 27.71)",Ploeck 13-21 69117 Heidelberg,Penny,PAYBACK Angebote,2023-07-10,10.07. - 15.07.
KERRYGOLD Extra*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/5586440.png/jcr:content/5586440.png,No Payback Points,https://www.penny.de/angebote/kuehlregal/kerrygold-extra,No Payback Condition,"je 250-g-Packung

								(1 kg = 7.16)",-40%,1.79,Ungesalzen oder gesalzen,Ploeck 13-21 69117 Heidelberg,Penny,Kühlregal,2023-07-10,10.07. - 15.07.
MILRAM Reibekäse*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/27484152_01.png/jcr:content/27484152_01.png,No Payback Points,https://www.penny.de/angebote/kuehlregal/milram-reibekaese,No Payback Condition,"je 150-g-Beutel

								(1 kg = 9.93)",-42%,1.49,Auflauf-Liebe,Ploeck 13-21 69117 Heidelberg,Penny,Kühlregal,2023-07-10,10.07. - 15.07.
BRESSO Frischkäse,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/9167380.png/jcr:content/9167380.png,No Payback Points,https://www.penny.de/angebote/kuehlregal/bresso-frischkaese,No Payback Condition,"je 150-g-Packung

								(1 kg = 9.27)",-39%,1.39,Verschiedene Sorten und Fettstufen,Ploeck 13-21 69117 Heidelberg,Penny,Kühlregal,2023-07-10,10.07. - 15.07.
BRESSO Portionierter Frischkäse*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/9167380_01.png/jcr:content/9167380_01.png,No Payback Points,https://www.penny.de/angebote/kuehlregal/bresso-portionierter-frischkaese?hide=true,No Payback Condition,"je 120-g-Packung

								(1 kg = 11.58)",-39%,1.39,Verschiedene Sorten und Fettstufen,Ploeck 13-21 69117 Heidelberg,Penny,Kühlregal,2023-07-10,10.07. - 15.07.
Blaubeer-Pancakes,https://cdn.penny.de/.imaging/mte/penny/storygallery-sm/dam/PENNY-erleben/Rezepte-und-Ernährung/rezepte-content/2023/Q2/Blaubeer-Pancakes/Blaubeer-Pancakes-I-Foto-Jennifer-Braun-1237.jpg/jcr:content/0Blaubeer-Pancakes%20I%20Foto%20Jennifer%20Braun-1249-45ohne.jpeg,No Payback Points,https://www.penny.de/erleben/rezepte-und-ernaehrung/blaubeer-pancakes-mit-frischkaese,No Payback Condition,No Product Quantity,No Tag Label,,No Product Information,Ploeck 13-21 69117 Heidelberg,Penny,Kühlregal,2023-07-10,10.07. - 15.07.
MILKANA Schmelzkäse,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/35504236.png/jcr:content/35504236.png,No Payback Points,https://www.penny.de/angebote/kuehlregal/milkana-schmelzkaese,No Payback Condition,"je 190-g-Packung

								(1 kg = 9.95)",-29%,1.89,Verschiedene Sorten und Fettstufen,Ploeck 13-21 69117 Heidelberg,Penny,Kühlregal,2023-07-10,10.07. - 15.07.
