product_name,product_image,payback_points,product_link,payback_condition,product_quantity,tag_label,price,product_information,store_address,store,category,date,offer_duration
ALGE Limo mit Limettengeschmack,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/40205672.png/jcr:content/40205672.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/getraenke/alge-limo-mit-limettengeschmack,No Payback Condition,"je 0,33-Liter-Dose

								(1 Liter = 3.00)",-16%,0.99,"Die neuen Drinks von Knossi
Koffeinhaltig, zzgl. 0.25 Pfand",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Getränke,2023-07-11,10.07. - 15.07.
ROCKSTAR Energy-Drink*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/36448357.png/jcr:content/36448357.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/getraenke/rockstar-energy-drink,No Payback Condition,"je 0,5-Liter-Dose

								(1 Liter = 1.76)",-50%,0.88,"Versch. Sorten, koffein- und taurinhaltig, mit/ohne Zucker, zzgl. 0.25 Pfand",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Getränke,2023-07-11,10.07. - 15.07.
FRUCHTIG UND SÜSS Weiss- oder Roséwein*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/39593932.png/jcr:content/39593932.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/getraenke/fruchtig-und-suess-weiss-oder-rosewein,No Payback Condition,"je 1,5-Liter-Beutel

								(1 Liter = 2.66)",Aktion,3.99,No Product Information,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Getränke,2023-07-11,10.07. - 15.07.
ALGE2GO*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/40162414.png/jcr:content/40162414.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/getraenke/alge2go,No Payback Condition,"je 330-ml-Dose

								(1 Liter = 7.55)",-16%,2.49,"Die neuen Drinks von Knossi
Vodka-Lime oder Rum-Cola, tw. koffeinhaltig, zzgl. 0.25 Pfand",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Getränke,2023-07-11,10.07. - 15.07.
CAPTAIN MORGAN oder JOHNNIE WALKER*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/39416838.png/jcr:content/39416838.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/getraenke/captain-morgan-oder-johnnie-walker,No Payback Condition,"je 0,25-Liter-Dose

								(1 Liter = 7.16)",-33%,1.79,"Alkoholhaltiges Mischgetränk, verschiedene Sorten, tw. koffeinhaltig, 10% vol, zzgl. 0.25 Pfand",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Getränke,2023-07-11,10.07. - 15.07.
BORISOV Joghurtlikör*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/9431890.png/jcr:content/9431890.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/getraenke/borisov-joghurtlikoer,No Payback Condition,"je 0,5-Liter-Flasche

								(1 Liter = 10.98)",Aktion,5.49,"Verschiedene Sorten, 15% vol",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Getränke,2023-07-11,10.07. - 15.07.
GUINNESS Draught*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/24349272.png/jcr:content/24349272.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/getraenke/guinness-draught,No Payback Condition,"je 0,44-Liter-Dose

								(1 Liter = 2.93)",Aktion,1.29,"4,2% vol, zzgl. 0.25 Pfand",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Getränke,2023-07-11,10.07. - 15.07.
HEINEKEN Lagerbier*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/27515372.png/jcr:content/27515372.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/getraenke/heineken-lagerbier,No Payback Condition,"je 6 x 0,33-Liter-Dose

								(1 Liter = 2.24)",Aktion,4.44,Zzgl. 1.50 Pfand,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Getränke,2023-07-11,10.07. - 15.07.
TURMBRÄU Radler,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/KW28_Turmbraeu.png/jcr:content/KW28_Turmbr%C3%A4u.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/getraenke/turmbraeu-radler,No Payback Condition,"Preis mit Coupon: 0.35 €, Preis ohne Coupon: 0.49 €, je 0,5l-Dose, zzgl. 0.25 € Pfand",App Coupon,0.35*,"Gültig vom 10.7.2023 bis 15.7.2023
• Preis mit Coupon: 0.35 €
• Preis ohne Coupon: 0.49 €
• Je 0,5l-Dose, zzgl. 0.25 € Pfand
• Grundpreis mit App Coupon: 1l = 0.70 €
• Grundpreis ohne App Coupon: 1l = 0.98 €",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Getränke,2023-07-11,10.07. - 15.07.
Buntnessel*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/31130263.png/jcr:content/31130263.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/pflanzen-mo-sa/buntnessel,No Payback Condition,je Stück,Aktion,2.49,Im 12-cm-Topf,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Pflanzen,2023-07-11,10.07. - 15.07.
Germini,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/36281632.png/jcr:content/36281632.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/pflanzen-mo-sa/germini,No Payback Condition,je Bund,No Tag Label,1.99,No Product Information,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Pflanzen,2023-07-11,10.07. - 15.07.
product_name,product_image,payback_points,product_link,payback_condition,product_quantity,tag_label,price,product_information,store_address,store,category,date,offer_duration
LANGNESE Cremissimo,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/32177199.png0/jcr:content/32177199.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/highlights-der-woche/langnese-cremissimo,No Payback Condition,"je 1.300 ml

								(1 Liter = 1.45)",-52%,1.88,"Bourbon Vanille, je 1.300 ml (1 Liter = 1.45) oder
Solero, je 900 ml (1 Liter = 2.09)",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Highlights der Woche,2023-07-11,10.07. - 15.07.
LANGNESE Cremissimo,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/KW28_Cemissimo.png/jcr:content/KW28_Cemissimo.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/highlights-der-woche/langnese-cremissimo1,No Payback Condition,"Preis mit Coupon: 1.77 €, Preis ohne Coupon: 1.88 €, je 850ml–1.300ml-Packung",App Coupon,1.77*,"Gültig vom 10.7.2023 bis 15.7.2023
Banana Peanut vegan
• Preis mit Coupon: 1.77 €
• Preis ohne Coupon: 1.88 €
• Je 850ml-Packung
• Grundpreis mit App Coupon: 1l = 2.08 €
• Grundpreis ohne App Coupon: 1l = 2.21 €
Stracciatella, Schokolade, Walnuss, Vanille vegan, Erdbeer Joghurt, Strawberry Cheesecake oder a la Solero
• Preis mit Coupon: 1.77 €
• Preis ohne Coupon: 1.88 €
• Je 900ml-Packung
• Grundpreis mit App Coupon: 1l = 1.97 €
• Grundpreis ohne App Coupon: 1l = 2.09 €
Vanille
• Preis mit Coupon: 1.77 €
• Preis ohne Coupon: 1.88 €
• Je 1.300ml-Packung
• Grundpreis mit App Coupon: 1l = 1.36 €
• Grundpreis ohne App Coupon: 1l = 1.45 €",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Highlights der Woche,2023-07-11,10.07. - 15.07.
WEIHENSTEPHAN Haltbare Milch,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/26243806.png/jcr:content/26243806.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/15A-06/highlights-der-woche/weihenstephan-haltbare-milch0,No Payback Condition,je 1-Liter-Packung,Preisknaller,0.99,"3,5% oder 1,5% Fett",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Highlights der Woche,2023-07-11,10.07. - 15.07.
MÜHLENHOF Schweine-Schnitzel*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/37635221.png/jcr:content/37635221.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/highlights-der-woche/muehlenhof-schweine-schnitzel,No Payback Condition,"je 800-g-Packung

								(1 kg = 7.49)",Aktion,5.99,"Aus der Oberschale, im Frischfleischregal, aus Haltungsform 2",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Highlights der Woche,2023-07-11,10.07. - 15.07.
MARKTLIEBE Süßkirschen*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/13543260.png/jcr:content/13543260.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/highlights-der-woche/marktliebe-suesskirschen,No Payback Condition,"je 1,5-kg-Kiste

								(1 kg = 3.33)",Aktion,4.99,"Türkei, Kl. I",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Highlights der Woche,2023-07-11,10.07. - 15.07.
MELITTA Kaffee*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/21439610.png/jcr:content/21439610.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/highlights-der-woche/melitta-kaffee?hide=true,No Payback Condition,"je 500-g-Packung

								(1 kg = 8.98)",-40%,4.49,"Gemahlen, verschiedene Sorten",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Highlights der Woche,2023-07-11,10.07. - 15.07.
Kokos-Eiskaffee,https://cdn.penny.de/.imaging/mte/penny/storygallery-sm/dam/PENNY-erleben/Rezepte-und-Ernährung/mittendrin-1-23/09-Kokos-Eiskaffee/1080x1350px.jpg/jcr:content/1080x1350px.jpg,,https://www.penny.de/erleben/rezepte-und-ernaehrung/kokos-eiskaffee,No Payback Condition,No Product Quantity,No Tag Label,0,No Product Information,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Highlights der Woche,2023-07-11,10.07. - 15.07.
OETTINGER Pils,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/22750852.png0/jcr:content/22750852.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/15A-06/highlights-der-woche/oettinger-pils,No Payback Condition,"je 20 x 0,5-Liter-Flaschen-Kasten

								(1 Liter = 0.60)",-33%,5.99,Zzgl. 3.10 Pfand,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Highlights der Woche,2023-07-11,10.07. - 15.07.
MARKTLIEBE Mango*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/11526210.png/jcr:content/11526210.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/obst-und-gemuese/marktliebe-mango,No Payback Condition,je Stück,Aktion,0.79,"Faserarm
Elfenbeinküste, Costa Rica, Kolumbien, Sorte: Keitt, Kent, Palmer, Kl. I",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Obst und Gemüse,2023-07-11,10.07. - 15.07.
MARKTLIEBE Helle Tafeltrauben,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/24491068.png/jcr:content/24491068.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/obst-und-gemuese/marktliebe-helle-tafeltrauben,No Payback Condition,je kg,-40%,2.99,"Italien, Sorte: Victoria, Kl. I",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Obst und Gemüse,2023-07-11,10.07. - 15.07.
Deutsche Brombeeren*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/25531287.png0/jcr:content/25531287.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/15A-06/obst-und-gemuese/deutsche-brombeeren3,No Payback Condition,"je 125-g-Schale

								(1 kg = 14.32)",Aktion,1.79,"Aus Baden-Württemberg
KI. I",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Obst und Gemüse,2023-07-11,10.07. - 15.07.
Deutsche Rote Johannisbeeren*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/13556420.png0/jcr:content/13556420.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/15A-06/obst-und-gemuese/deutsche-rote-johannisbeeren1,No Payback Condition,"z. B. 500 g

								(1 kg = 4.98)",Aktion,2.49,"Aus Baden-Württemberg
Kl. I",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Obst und Gemüse,2023-07-11,10.07. - 15.07.
NATURGUT Bio-Limetten,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/11526350.png0/jcr:content/11526350.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/obst-und-gemuese/naturgut-bio-limetten,No Payback Condition,"je 300-g-Netz

								(1 kg = 3.33)",-44%,1.–,"Brasilien, Kolumbien, Mexiko, Kl. II",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Obst und Gemüse,2023-07-11,10.07. - 15.07.
NATURGUT Bio-Zwiebeln,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/31600732.png/jcr:content/31600732.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/obst-und-gemuese/naturgut-bio-zwiebeln,No Payback Condition,je 1-kg-Zellulosenetz,-20%,1.89,"Niederlande, Österreich",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Obst und Gemüse,2023-07-11,10.07. - 15.07.
NATURGUT Bio Snackgurken,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/KW28_Gurken.png/jcr:content/KW28_Gurken.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/obst-und-gemuese/naturgut-bio-snackgurken,No Payback Condition,"Preis mit Coupon: 1.29 €, Preis ohne Coupon: 1.69 €, je 250g-Schale",App Coupon,1.29*,"Gültig vom 10.7.2023 bis 15.7.2023
• Spanien
• Klasse 2
• Preis mit Coupon: 1.29 €
• Preis ohne Coupon: 1.69 €
• Je 250g-Schale
• Grundpreis mit App Coupon: 1kg = 5.16 €
• Grundpreis ohne App Coupon: 1kg = 6.76 €",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Obst und Gemüse,2023-07-11,10.07. - 15.07.
"MARKTLIEBE Pflaumen, Sorte s. Etikett",https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/KW28_Pflaumen.png/jcr:content/KW28_Pflaumen.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/obst-und-gemuese/marktliebe-pflaumen-sorte-s-etikett,No Payback Condition,"Preis mit Coupon: 1.99 €, Preis ohne Coupon: 2.49 €, je 500g-Schale",App Coupon,1.99*,"Gültig vom 10.7.2023 bis 15.7.2023
• Chile, Südafrika
• Klasse 1
• Preis mit Coupon: 1.99 €
• Preis ohne Coupon: 2.49 €
• Je 500g-Schale
• Grundpreis mit App Coupon: 1kg = 3.98 €
• Grundpreis ohne App Coupon: 1kg = 4.98 €",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Obst und Gemüse,2023-07-11,10.07. - 15.07.
Jede Woche neu – viele Extra°Punkte für dich!,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/CHDW_ab_KW13_23/1080x1009_Perso_CHDW.jpg/jcr:content/1080x1009_Perso_CHDW.jpg,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/payback-angebote/jede-woche-neu--viele-extrapunkte-fuer-dich,No Payback Condition,"Gültig Mo, 10.07. bis Sa, 15.07.2023",No Tag Label,0,"So funktioniert´s: eCoupon vor dem Einkauf in der PENNY App, der PAYBACK App, auf PAYBACK.de oder am PENNY Service-Punkt im Markt aktivieren. Die Einlösung erfolgt automatisch durch Vorlage der (mobilen) PAYBACK Karte beim Einkauf.
Die °Punktegutschrift erfolgt nach dem Einkauf. Gültig ab einem rabattfähigen Mindestumsatz von 2€ in der angebotenen Kategorie. Der Coupon ist nur einmalig und nicht nachträglich einlösbar und darf nicht vervielfältigt werden.",Bahnhofstr. 9-13 69115 Heidelberg,Penny,PAYBACK Angebote,2023-07-11,10.07. - 15.07.
50 Extra°Punkte beim Kauf von JACOBS Tassimo,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/24313666.png/jcr:content/24313666.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/payback-angebote/50-extrapunkte-beim-kauf-von-jacobs-tassimo,No Payback Condition,"je 264-g-Packung

								(1 kg = 15.11)",-33%,3.99,"Die °Punktegutschrift kann nur in der angebotenen Kategorie und pro verkaufte Einzelpackung geltend gemacht werden. Angebote sind bis zum 15.07.2023 gültig. (Mobile) PAYBACK Karte an der Kasse vor­zeigen. Alle Abbildungen beispielhaft.

Latte macchiato, je 264-g-Packung (1 kg = 15.11) oder
Krönung XL, je 144-g-Packung (1 kg = 27.71)",Bahnhofstr. 9-13 69115 Heidelberg,Penny,PAYBACK Angebote,2023-07-11,10.07. - 15.07.
30fach Punkte beim Kauf von Maggi  Produkten im Gesamtwert  von über 2 €,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/KW28_PHDW_Maggi.png/jcr:content/KW28_PHDW_Maggi.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/payback-angebote/30fach-punkte-beim-kauf-von-maggi-produkten-im-gesamtwert-von-ueber-2,No Payback Condition,,No Tag Label,0,Die °Punktegutschrift kann nur in der angebotenen Kategorie geltend gemacht werden. Angebote sind bis zum 15.07.2023 gültig. (Mobile) PAYBACK Karte an der Kasse vor­zeigen. Alle Abbildungen beispielhaft.,Bahnhofstr. 9-13 69115 Heidelberg,Penny,PAYBACK Angebote,2023-07-11,10.07. - 15.07.
KERRYGOLD Extra*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/5586440.png/jcr:content/5586440.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/kuehlregal/kerrygold-extra,No Payback Condition,"je 250-g-Packung

								(1 kg = 7.16)",-40%,1.79,Ungesalzen oder gesalzen,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Kühlregal,2023-07-11,10.07. - 15.07.
MILRAM Käsescheiben*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/27484152.png/jcr:content/27484152.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/15A-06/kuehlregal/milram-kaesescheiben,No Payback Condition,"je 150-g-Packung

								(1 kg = 9.93)",-42%,1.49,Verschiedene Sorten und Fettstufen,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Kühlregal,2023-07-11,10.07. - 15.07.
MILRAM Reibekäse*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/27484152_01.png/jcr:content/27484152_01.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/kuehlregal/milram-reibekaese,No Payback Condition,"je 150-g-Beutel

								(1 kg = 9.93)",-42%,1.49,Auflauf-Liebe,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Kühlregal,2023-07-11,10.07. - 15.07.
BRESSO Frischkäse,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/9167380.png/jcr:content/9167380.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/kuehlregal/bresso-frischkaese?hide=true,No Payback Condition,"je 150-g-Packung

								(1 kg = 9.27)",-39%,1.39,Verschiedene Sorten und Fettstufen,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Kühlregal,2023-07-11,10.07. - 15.07.
MILKANA Schmelzkäse,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/35504236.png/jcr:content/35504236.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/kuehlregal/milkana-schmelzkaese?hide=true,No Payback Condition,"je 190-g-Packung

								(1 kg = 9.95)",-29%,1.89,Verschiedene Sorten und Fettstufen,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Kühlregal,2023-07-11,10.07. - 15.07.
Toast Hawaii,https://cdn.penny.de/.imaging/mte/penny/storygallery-sm/dam/PENNY-erleben/Rezepte-und-Ernährung/rezepte-content/2020/Q2/toast-hawaii/Rezeptfotos-Toast-Hawai-I-Foto-Jennifer-Braun-309_Quadrat.jpg/jcr:content/Rezeptfotos%20Toast%20Hawai%20I%20Foto%20Jennifer%20Braun-309_Quadrat.jpg,,https://www.penny.de/erleben/rezepte-und-ernaehrung/toast-hawaii,No Payback Condition,No Product Quantity,No Tag Label,0,No Product Information,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Kühlregal,2023-07-11,10.07. - 15.07.
MILKANA Tolle Rolle*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/35504236_01.png/jcr:content/35504236_01.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/kuehlregal/milkana-tolle-rolle,No Payback Condition,"je 100-g-Packung

								(1 kg = 18.90)",-29%,1.89,38% Fett i. Tr.,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Kühlregal,2023-07-11,10.07. - 15.07.
SALAKIS Schafkäse,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/37902848.png/jcr:content/37902848.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/15A-06/kuehlregal/salakis-schafkaese,No Payback Condition,"je 180-g-Packung

								(1 kg = 9.94)",-48%,1.79,"Natur, 50% Fett i. Tr. oder light, 9% Fett i. Tr.",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Kühlregal,2023-07-11,10.07. - 15.07.
SALAKIS Tradition Feta*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/37902848_01.png/jcr:content/37902848_01.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/kuehlregal/salakis-tradition-feta,No Payback Condition,"je 150-g-Packung

								(1 kg = 11.93)",-48%,1.79,"Im Kräutermantel, 48% Fett i. Tr",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Kühlregal,2023-07-11,10.07. - 15.07.
MÜLLER Joghurt mit der Ecke,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/35677778.png/jcr:content/35677778.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/kuehlregal/mueller-joghurt-mit-der-ecke?hide=true,No Payback Condition,"je 150-g-Becher

								(1 kg = 2.33)",-55%,0.35,Verschiedene Sorten,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Kühlregal,2023-07-11,10.07. - 15.07.
Gegrillte Avocado,https://cdn.penny.de/.imaging/mte/penny/fullwidth-desktop-lg/dam/PENNY-erleben/Rezepte-und-Ernährung/mittendrin-2-22/12-gegrillte-avocado/gegrillte-avocado_5760x1461px.jpg/jcr:content/gegrillte-avocado_5760x1461px.jpg,,https://www.penny.de/erleben/rezepte-und-ernaehrung/gegrillte-avocado,No Payback Condition,No Product Quantity,No Tag Label,0,No Product Information,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Kühlregal,2023-07-11,10.07. - 15.07.
EHRMANN Obstgarten*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/1213040.png/jcr:content/1213040.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/15A-06/kuehlregal/ehrmann-obstgarten,No Payback Condition,"je 125-g-Becher

								(1 kg = 3.12)",-43%,0.39,Versch. Sorten,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Kühlregal,2023-07-11,10.07. - 15.07.
ELITE High Protein Quarkcreme,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/34977910.png/jcr:content/34977910.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/kuehlregal/elite-high-protein-quarkcreme,No Payback Condition,"je 200-g-Becher

								(1 kg = 3.95)",Preisknaller,0.79,Versch. Sorten,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Kühlregal,2023-07-11,10.07. - 15.07.
ELINAS Joghurt*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/1350580.png/jcr:content/1350580.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/15A-06/kuehlregal/elinas-joghurt,No Payback Condition,"je 4 x 150-g-Becher

								(1 kg = 2.48)",-39%,1.49,"Griechischer Art, verschiedene Sorten",Bahnhofstr. 9-13 69115 Heidelberg,Penny,Kühlregal,2023-07-11,10.07. - 15.07.
DR. OETKER Marmorette Splits*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/22553294.png/jcr:content/22553294.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/kuehlregal/dr-oetker-marmorette-splits,No Payback Condition,"je 4 x 100-g-Becher

								(1 kg = 3.73)",Aktion,1.49,Schoko,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Kühlregal,2023-07-11,10.07. - 15.07.
DR. OETKER Paula Pudding*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/22553294_01.png/jcr:content/22553294_01.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/kuehlregal/dr-oetker-paula-pudding,No Payback Condition,"je 4 x 125-g-Becher

								(1 kg = 2.98)",Aktion,1.49,Schoko oder Vanille,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Kühlregal,2023-07-11,10.07. - 15.07.
FOOD FOR FUTURE Veganer Aufschnitt Typ Lyoner,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-28/food/35620263.png/jcr:content/35620263.png,1 °P pro 2 Euro Warenwert,https://www.penny.de/angebote/kuehlregal/food-for-future-veganer-aufschnitt-typ-lyoner?hide=true,No Payback Condition,"je 80-g-Packung

								(1 kg = 9.88)",-20%,0.79,Versch. Sorten,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Kühlregal,2023-07-11,10.07. - 15.07.
Frühlingssalat,https://cdn.penny.de/.imaging/mte/penny/storygallery-sm/dam/PENNY-erleben/Rezepte-und-Ernährung/mittendrin-1-23/08-Frühlingssalat/1080x1350px.jpg/jcr:content/1080x1350px.jpg,,https://www.penny.de/erleben/rezepte-und-ernaehrung/fruehlingssalat,No Payback Condition,No Product Quantity,No Tag Label,0,No Product Information,Bahnhofstr. 9-13 69115 Heidelberg,Penny,Kühlregal,2023-07-11,10.07. - 15.07.
