product_name,product_image,payback_points,product_link,payback_condition,product_quantity,tag_label,price,product_information,store_address,store,category,date
Peitschen,https://img.rewe-static.de/REWE27_2023/1148048/16814140-30_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#1148048,,"versch. Sorten , je 100-g-Pckg , (1 kg = 27.90)",Knaller,"2,79 €","versch. Sorten , je 100-g-Pckg , (1 kg = 27.90)",Berliner Str. 41-49,Rewe,Frische & Convenience,2023-07-07
Patros Grill & Ofen,https://img.rewe-static.de/REWE27_2023/2366305/23593612-20_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#2366305,,"Weichkäse , je 150-g-Pckg , (1 kg = 11.27)",Aktion,"1,69 €","Weichkäse , je 150-g-Pckg , (1 kg = 11.27)",Berliner Str. 41-49,Rewe,Frische & Convenience,2023-07-07
Popp Feinster Fleischsalat,https://img.rewe-static.de/REWE27_2023/0567326/2673320-17_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#567326,,"versch. Sorten , je 200-g-Becher , (1 kg = 6.45)",Aktion,"1,29 €","versch. Sorten , je 200-g-Becher , (1 kg = 6.45)",Berliner Str. 41-49,Rewe,Frische & Convenience,2023-07-07
Rügenwalder Vegane Mühlen Cordon Bleu,https://img.rewe-static.de/REWE27_2023/2363484/23598690-31_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#2363484,,"je 2 x 100-g-Pckg , (1 kg = 12.45)",Aktion,"2,49 €","je 2 x 100-g-Pckg , (1 kg = 12.45)",Berliner Str. 41-49,Rewe,Frische & Convenience,2023-07-07
Rügenwalder Veganes Mühlen Hack,https://img.rewe-static.de/REWE27_2023/2583279/24320003-30_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#2583279,,"je 180-g-Pckg , (1 kg = 13.83)",Aktion,"2,49 €","je 180-g-Pckg , (1 kg = 13.83)",Berliner Str. 41-49,Rewe,Frische & Convenience,2023-07-07
Tarczynski Poln. Kesselschinken,https://img.rewe-static.de/REWE27_2023/2429065/36348790-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#2429065,,je 100 g,Aktion,"1,69 €",je 100 g,Berliner Str. 41-49,Rewe,Frische & Convenience,2023-07-07
REWE Feine Welt Datteln im Speckmantel,https://img.rewe-static.de/REWE27_2023/2839599/25367070-26_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#2839599,,"je 150-g-Pckg , (1 kg = 16.60)",Aktion,"2,49 €","je 150-g-Pckg , (1 kg = 16.60)",Berliner Str. 41-49,Rewe,Frische & Convenience,2023-07-07
REWE Feine Welt Antipasti Variation,https://img.rewe-static.de/REWE27_2023/1424200/20480952-25_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#1424200,,"je 100-g-Pckg , (1 kg = 42.90)",Aktion,"4,29 €","je 100-g-Pckg , (1 kg = 42.90)",Berliner Str. 41-49,Rewe,Frische & Convenience,2023-07-07
Alkoholfreie Cocktails,https://img.rewe-static.de/REWE27_2023/8744825/35946316-16_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8744825,,"versch. Sorten , je 500-ml-Fl , (1 l = 2.38) , zzgl. 0.25 Pfand",Aktion,"1,19 €","versch. Sorten , je 500-ml-Fl , (1 l = 2.38) , zzgl. 0.25 Pfand",Berliner Str. 41-49,Rewe,Frische & Convenience,2023-07-07
Granatapfelsaft,https://img.rewe-static.de/REWE27_2023/8628248/34434697-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8628248,,"je 500-ml-Fl , (1 l = 3.18) , zzgl. 0.25 Pfand",Aktion,"1,59 €","je 500-ml-Fl , (1 l = 3.18) , zzgl. 0.25 Pfand",Berliner Str. 41-49,Rewe,Frische & Convenience,2023-07-07
Bowl,https://img.rewe-static.de/REWE27_2023/8531742/32545644-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8531742,,"versch. Sorten , je 325-g-Schale , (1 kg = 8.58)",Aktion,"2,79 €","versch. Sorten , je 325-g-Schale , (1 kg = 8.58)",Berliner Str. 41-49,Rewe,Frische & Convenience,2023-07-07
Limo,https://img.rewe-static.de/REWE27_2023/8334800/29657028-11_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8334800,,"versch. Sorten , je 500-ml-Fl , (1 l = 3.18) , zzgl. 0.25 Pfand",Aktion,"1,59 €","versch. Sorten , je 500-ml-Fl , (1 l = 3.18) , zzgl. 0.25 Pfand",Berliner Str. 41-49,Rewe,Frische & Convenience,2023-07-07
Melonenmix,https://img.rewe-static.de/REWE27_2023/7822438/35601700-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#7822438,,"je 300-g-Schale , (1 kg = 7.97)",Aktion,"2,39 €","je 300-g-Schale , (1 kg = 7.97)",Berliner Str. 41-49,Rewe,Frische & Convenience,2023-07-07
REWE Bio Shot,https://img.rewe-static.de/REWE27_2023/7721057/38673879-7_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#7721057,,"versch. Sorten , je 150-ml-Fl , (1 l = 6.60) , zzgl. 0.25 Pfand",,"0,99 €","versch. Sorten , je 150-ml-Fl , (1 l = 6.60) , zzgl. 0.25 Pfand",Berliner Str. 41-49,Rewe,Frische & Convenience,2023-07-07
Florette Mild & Würzig,https://img.rewe-static.de/REWE27_2023/1328789/17574630-23_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#1328789,,"je 175-g-Btl , (1 kg = 10.23)",Aktion,"1,79 €","je 175-g-Btl , (1 kg = 10.23)",Berliner Str. 41-49,Rewe,Frische & Convenience,2023-07-07
Leerdammer Käsescheiben,https://img.rewe-static.de/REWE_TZ27_2023/8849689/39009775-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8849689,,"versch. Sorten , je 140-g-Pckg , (1 kg = 9.93)",Knaller,"1,39 €","versch. Sorten , je 140-g-Pckg , (1 kg = 9.93)",Berliner Str. 41-49,Rewe,Kühlung,2023-07-07
Schwarzwaldmilch Protein H-Milch,https://img.rewe-static.de/REWE27_2023/8676563/34754936-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8676563,,"0,9% Fett , je 1-l-Pckg",Aktion,"1,59 €","0,9% Fett , je 1-l-Pckg",Berliner Str. 41-49,Rewe,Kühlung,2023-07-07
REWE frei von — H-Vollmilch Laktosefrei*,https://img.rewe-static.de/REWE27_2023/1252238/18282510-37_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#1252238,,"3,5% Fett , je 1-l-Pckg",Aktion,"1,29 €","3,5% Fett , je 1-l-Pckg",Berliner Str. 41-49,Rewe,Kühlung,2023-07-07
REWE frei von – H-Milch Laktosefrei*,https://img.rewe-static.de/REWE27_2023/1252234/17096290-42_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#1252234,,"1,5% Fett , je 1-l-Pckg",Aktion,"1,19 €","1,5% Fett , je 1-l-Pckg",Berliner Str. 41-49,Rewe,Kühlung,2023-07-07
Zott Sahne Joghurt,https://img.rewe-static.de/REWE27_2023/9891102/11123840-34_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#9891102,,"versch. Sorten , je 150-g-Becher , (1 kg = 3.27)",Knaller,"0,49 €","versch. Sorten , je 150-g-Becher , (1 kg = 3.27)",Berliner Str. 41-49,Rewe,Kühlung,2023-07-07
Kinder Maxi King,https://img.rewe-static.de/REWE27_2023/6443931/2469280-57_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#6443931,,"je 3 x 35-g-Pckg , (1 kg = 10.57)",Knaller,"1,11 €","je 3 x 35-g-Pckg , (1 kg = 10.57)",Berliner Str. 41-49,Rewe,Kühlung,2023-07-07
Kinder Pingui,https://img.rewe-static.de/REWE27_2023/0822183/27447218-22_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#822183,,"je 4 x 30-g-Pckg , (1 kg = 9.25)",Knaller,"1,11 €","je 4 x 30-g-Pckg , (1 kg = 9.25)",Berliner Str. 41-49,Rewe,Kühlung,2023-07-07
Kinder Milchschnitte,https://img.rewe-static.de/REWE27_2023/5408539/3295160-65_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#5408539,,"je 5 x 28-g-Pckg , (1 kg = 7.93)",Knaller,"1,11 €","je 5 x 28-g-Pckg , (1 kg = 7.93)",Berliner Str. 41-49,Rewe,Kühlung,2023-07-07
Zott Monte Maxi Schoko oder Mega,https://img.rewe-static.de/REWE27_2023/0185984/36395569-7_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#185984,,"je 4 x 100/400-g-Becher , (1 kg = 3.73)",Aktion,"1,49 €","je 4 x 100/400-g-Becher , (1 kg = 3.73)",Berliner Str. 41-49,Rewe,Kühlung,2023-07-07
Bauer Fruchtjoghurt,https://img.rewe-static.de/REWE27_2023/8195927/7396030-16_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8195927,,"versch. Sorten, 3,5% Fett , je 250-g-Becher , (1 kg = 1.96)",Knaller,"0,49 €","versch. Sorten, 3,5% Fett , je 250-g-Becher , (1 kg = 1.96)",Berliner Str. 41-49,Rewe,Kühlung,2023-07-07
Milram Buttermilch Drink,https://img.rewe-static.de/REWE27_2023/1166870/38623349-2_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#1166870,,"versch. Sorten , je 750-g-Pckg , (1 kg = 1.48)",Aktion,"1,11 €","versch. Sorten , je 750-g-Pckg , (1 kg = 1.48)",Berliner Str. 41-49,Rewe,Kühlung,2023-07-07
Hochland Sandwich Scheiben Gouda,https://img.rewe-static.de/REWE27_2023/7180224/27247741-14_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#7180224,,"Schmelzkäse, 45% Fett i.Tr. , je 150-g-Pckg , (1 kg = 10.60)",Aktion,"1,59 €","Schmelzkäse, 45% Fett i.Tr. , je 150-g-Pckg , (1 kg = 10.60)",Berliner Str. 41-49,Rewe,Kühlung,2023-07-07
Mövenpick Feinjoghurt,https://img.rewe-static.de/REWE27_2023/0351318/1179550-43_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#351318,,"versch. Sorten , je 150-g-Becher , (1 kg = 4.60)",Aktion,"0,69 €","versch. Sorten , je 150-g-Becher , (1 kg = 4.60)",Berliner Str. 41-49,Rewe,Kühlung,2023-07-07
Bärenmarke H- oder Frischmilch,https://img.rewe-static.de/REWE27_2023/0993577/7983490-66_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#993577,,"1,5/3,8% Fett , je 1-l-Pckg",Aktion,"1,19 €","1,5/3,8% Fett , je 1-l-Pckg",Berliner Str. 41-49,Rewe,Kühlung,2023-07-07
Weihenstephan Quark,https://img.rewe-static.de/REWE27_2023/0137736/22712896-26_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#137736,,"versch. Sorten , je 500-g-Becher , (1 kg = 3.38)",Aktion,"1,69 €","versch. Sorten , je 500-g-Becher , (1 kg = 3.38)",Berliner Str. 41-49,Rewe,Kühlung,2023-07-07
Original Wagner Steinofen Pizza Salami,https://img.rewe-static.de/REWE_TZ27_2023/7032776/33510569-12_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#7032776,,"tiefgefroren , je 320-g-Pckg , (1 kg = 4.66)",Knaller,"1,49 €","tiefgefroren , je 320-g-Pckg , (1 kg = 4.66)",Berliner Str. 41-49,Rewe,Tiefkühl,2023-07-07
Mondelez Oreo Ice Cream oder Milka Vanilla & Chocolate Swirl Stieleis,https://img.rewe-static.de/REWE27_2023/7714543/38070183-9_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#7714543,,"je 270-ml-Pckg , (1 l = 7.37)",Aktion,"1,99 €","je 270-ml-Pckg , (1 l = 7.37)",Berliner Str. 41-49,Rewe,Tiefkühl,2023-07-07
McCain Chef Frites,https://img.rewe-static.de/REWE27_2023/5019494/27927882-23_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#5019494,,"tiefgefroren , je 750-g-Btl , (1 kg = 2.39)",Aktion,"1,79 €","tiefgefroren , je 750-g-Btl , (1 kg = 2.39)",Berliner Str. 41-49,Rewe,Tiefkühl,2023-07-07
McCain Golden Longs,https://img.rewe-static.de/REWE27_2023/2895090/27927886-25_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#2895090,,"tiefgefroren , je 600-g-Btl , (1 kg = 2.98)",Aktion,"1,79 €","tiefgefroren , je 600-g-Btl , (1 kg = 2.98)",Berliner Str. 41-49,Rewe,Tiefkühl,2023-07-07
Ben & Jerry’s Ice Cream,https://img.rewe-static.de/REWE_TZ27_2023/8422570/30682146-12_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8422570,,"versch. Sorten , je 465-ml-Becher , (1 l = 10.73)",Aktion,"4,99 €","versch. Sorten , je 465-ml-Becher , (1 l = 10.73)",Berliner Str. 41-49,Rewe,Tiefkühl,2023-07-07
Iglo Fertiggericht Tagliatelle Pilz-Pfanne,https://img.rewe-static.de/REWE27_2023/2724349/24811762-21_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#2724349,,"tiefgefroren , je 450-g-Btl , (1 kg = 5.98)",Aktion,"2,69 €","tiefgefroren , je 450-g-Btl , (1 kg = 5.98)",Berliner Str. 41-49,Rewe,Tiefkühl,2023-07-07
Iglo Chicken Nuggets,https://img.rewe-static.de/REWE27_2023/0891313/32584933-7_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#891313,,"tiefgefroren , je 250-g-Pckg , (1 kg = 10.76)",Aktion,"2,69 €","tiefgefroren , je 250-g-Pckg , (1 kg = 10.76)",Berliner Str. 41-49,Rewe,Tiefkühl,2023-07-07
REWE frei von – Mini-Windbeutel Glutenfrei*,https://img.rewe-static.de/REWE27_2023/8126918/29363390-7_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8126918,,"tiefgefroren , je 250-g-Pckg , (1 kg = 10.36)",Aktion,"2,59 €","tiefgefroren , je 250-g-Pckg , (1 kg = 10.36)",Berliner Str. 41-49,Rewe,Tiefkühl,2023-07-07
Original Wagner Flammkuchen Elsässer Art,https://img.rewe-static.de/REWE27_2023/5617294/6645730-68_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#5617294,,"tiefgefroren , je 300-g-Pckg , (1 kg = 4.97)",Knaller,"1,49 €","tiefgefroren , je 300-g-Pckg , (1 kg = 4.97)",Berliner Str. 41-49,Rewe,Tiefkühl,2023-07-07
Iglo 15 Fischstäbchen,https://img.rewe-static.de/REWE27_2023/4305760/24973160-23_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#4305760,,"tiefgefroren , je 450-g-Pckg , (1 kg = 6.64)",Aktion,"2,99 €","tiefgefroren , je 450-g-Pckg , (1 kg = 6.64)",Berliner Str. 41-49,Rewe,Tiefkühl,2023-07-07
Iglo Goldknusper Filets Gold-Backteig,https://img.rewe-static.de/REWE27_2023/0529474/5586240-52_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#529474,,"tiefgefroren , je 300-g-Pckg , (1 kg = 9.97)",Aktion,"2,99 €","tiefgefroren , je 300-g-Pckg , (1 kg = 9.97)",Berliner Str. 41-49,Rewe,Tiefkühl,2023-07-07
Dovgan Plombir Eiscreme Vanille,https://img.rewe-static.de/REWE27_2023/0208862/1461140-43_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#208862,,"je 6 x 130-ml-Pckg , (1 l = 3.19)",Aktion,"2,49 €","je 6 x 130-ml-Pckg , (1 l = 3.19)",Berliner Str. 41-49,Rewe,Tiefkühl,2023-07-07
Jacobs Krönung,https://img.rewe-static.de/REWE_TZ27_2023/5175232/21506323-53_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#5175232,,"gemahlener Bohnenkaffee, versch. Sorten , je 500-g-Pckg , (1 kg = 8.88)",Knaller,"4,44 €","gemahlener Bohnenkaffee, versch. Sorten , je 500-g-Pckg , (1 kg = 8.88)",Berliner Str. 41-49,Rewe,Frühstück,2023-07-07
Senseo Kaffeepads Classic,https://img.rewe-static.de/REWE_TZ27_2023/1056372/22943110-31_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#1056372,,"je 111-g-Btl , (1 kg = 16.13)",Knaller,"1,79 €","je 111-g-Btl , (1 kg = 16.13)",Berliner Str. 41-49,Rewe,Frühstück,2023-07-07
Jacobs 3 in 1 Kaffeesticks,https://img.rewe-static.de/REWE27_2023/0066520/1909230-67_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#66520,,"löslicher Kaffee , je 180-g-Pckg , (1 kg = 9.94)",Aktion,"1,79 €","löslicher Kaffee , je 180-g-Pckg , (1 kg = 9.94)",Berliner Str. 41-49,Rewe,Frühstück,2023-07-07
Jacobs 2 in 1 Kaffeesticks,https://img.rewe-static.de/REWE27_2023/0339397/26605030-12_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#339397,,"löslicher Kaffee , je 140-g-Pckg , (1 kg = 12.79)",Aktion,"1,79 €","löslicher Kaffee , je 140-g-Pckg , (1 kg = 12.79)",Berliner Str. 41-49,Rewe,Frühstück,2023-07-07
REWE Beste Wahl Chia Vital Schnitte,https://img.rewe-static.de/REWE27_2023/8361895/38022175-5_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8361895,,"je 500-g-Pckg , (1 kg = 3.38)",Aktion,"1,69 €","je 500-g-Pckg , (1 kg = 3.38)",Berliner Str. 41-49,Rewe,Frühstück,2023-07-07
Jacobs Crema Pads,https://img.rewe-static.de/REWE27_2023/8425239/30888243-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/841039/rewe-markt-berliner-str-41-49/?icid=marktseiten_rewe-de%3Amarktseite-841039_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8425239,,"je 118-g-Btl , (1 kg = 15.17)",Knaller,"1,79 €","je 118-g-Btl , (1 kg = 15.17)",Berliner Str. 41-49,Rewe,Frühstück,2023-07-07
